,home_elo,away_elo,spread,h_drives,h_d_explosiveness,h_d_successrate,h_d_stuffrate,h_d_totalPPA,h_o_explosiveness,h_o_successrate,h_o_stuffrate,h_o_totalPPA,home_team_cover_spread,home_conference_ACC,home_conference_American Athletic,home_conference_Big 12,home_conference_Big Ten,home_conference_Conference USA,home_conference_FBS Independents,home_conference_Mid-American,home_conference_Mountain West,home_conference_Pac-12,home_conference_SEC,home_conference_Sun Belt,away_conference_ACC,away_conference_American Athletic,away_conference_Big 12,away_conference_Big Ten,away_conference_Conference USA,away_conference_FBS Independents,away_conference_Mid-American,away_conference_Mountain West,away_conference_Pac-12,away_conference_SEC,away_conference_Sun Belt,neutral_site_False,neutral_site_True,week
135,0.178187404,0.648270787,0.744186047,0.181818182,0.591961683,0.300340467,0.458333333,0.447161913,0.437935582,0.524137931,0.390243902,0.387018305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
136,0.529185868,0.607799853,0.569767442,0.363636364,0.528548028,0.460170774,0.564102564,0.646406039,0.436901864,0.475979959,0.756756757,0.356651456,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
137,0.460061444,0.579102281,0.726744186,0.181818182,0.242316661,0.751205064,0.105769231,0.737075377,0.247138724,0.235862069,0.592592593,0.072368316,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
138,0.696620584,0.269315673,0.220930233,0.636363636,0.518527459,0.28102032,0.771929825,0.416459197,0.323322604,0.678782231,0.263157895,0.604139903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
139,0.6359447,0.476085357,0.459302326,0.25,0.403676034,0.415577103,0.224958933,0.476997766,0.231059812,0.696902708,0.234534164,0.473933655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
140,0.259600614,0.304635762,0.63372093,0.545454545,0.379462096,0.393428448,0.215686275,0.200607832,0.322887477,0.308520343,0.604651163,0.216040784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
141,0.623655914,0.531272995,0.534883721,0.090909091,0.244142194,0.428015564,0.305555556,0.454739807,0.31085789,0.44090219,0.533333333,0.303715259,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
142,0.689708141,0.434142752,0.348837209,0.363636364,0.423196442,0.101167315,0.458333333,0.213085146,0.290235567,0.617191404,0.111111111,0.461717471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
143,0.560675883,0.523914643,0.476744186,0.181818182,0.309075843,0.603740429,0.271604938,0.447153972,0.287675985,0.756749532,0.15,0.670498332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
144,0.540706605,0.346578366,0.372093023,0.318181818,0.310984412,0.593108706,0.145720109,0.676212172,0.396666788,0.488401254,0.329032258,0.371757909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
145,0.432411674,0.409124356,0.63372093,0.181818182,0.217103326,0.573281453,0.458333333,0.586085391,0.395702818,0.342008241,0.823529412,0.086953297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
146,0.42703533,0.575423105,0.639534884,0.545454545,0.316527263,0.685621865,0.317307692,0.600360125,0.310329587,0.530377668,0.6,0.332271739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
147,0.5,0.44665195,0.5,0.454545455,0.242378091,0.471347718,0.229166667,0.404111763,0.378060683,0.338664001,0.193548387,0.320026576,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
148,0.615975422,0.475349522,0.331395349,0.090909091,0.472972148,0.608371017,0.203703704,0.592419675,0.173571834,0.879162983,0.081081081,0.727119325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
149,0.274193548,0.547461369,0.802325581,0.181818182,0.168525242,0.379377432,0.366666667,0.309272332,0.1645751,0.511751587,0.37037037,0.353016119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
150,0.469278034,0.276674025,0.430232558,0.454545455,0.570652053,0.160181582,0.488888889,0.215502628,0.594310682,0.48045977,0.444444444,0.498012349,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
151,0.703533026,0.443708609,0.284883721,0.272727273,0.30846913,0.488747502,0.261904762,0.49810384,0.453288235,0.495224219,0.451612903,0.45247526,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
152,0.707373272,0.632082414,0.581395349,0.272727273,0.351430562,0.606260014,0.4125,0.63287263,0.384663194,0.558109834,0.608695652,0.426205176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
153,0.348694316,0.289919058,0.529069767,0.181818182,0.407876864,0.533938608,0.111111111,0.645661512,0.588117542,0.583568871,0.594594595,0.56272311,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
154,0.947004608,0.294334069,0.087209302,0.272727273,0.2239492,0.564202335,0.407407407,0.511629119,0.210075227,0.816091954,0.35,0.557139428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
155,0.516129032,0.394407653,0.523255814,0.454545455,0.201771056,0.460963976,0.37745098,0.423117482,0.39987543,0.311041449,0.744186047,0.209775651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
156,0.87250384,0.540103017,0.412790698,0.272727273,0.288290775,0.644421939,0.11827957,0.575170613,0.326078758,0.722369584,0.473684211,0.513336795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
157,0.529953917,0.235467255,0.25,0.363636364,0.251161437,0.402795792,0.352564103,0.409182495,0.309783414,0.737068966,0.4,0.523416709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
158,0.5906298,0.458425313,0.639534884,0.363636364,0.809720061,0.466318093,0.183333333,0.811191257,0.594586008,0.521568627,0.176470588,0.592578382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
159,0.598310292,0.687270052,0.697674419,0.545454545,0.536318001,0.472317285,0.255813953,0.763217681,0.309410864,0.655172414,0.5,0.462035436,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
160,0.382488479,0.346578366,0.534883721,0.272727273,0.213842712,0.761839233,0.103773585,0.767105377,0.302919358,0.550344828,0.133333333,0.428184056,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
161,0.119815668,0.04415011,0.494186047,0.545454545,0.453234391,0.220858223,0.174603175,0.245234606,0.429318206,0.414189457,0.1875,0.306779996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
162,0.248847926,0.59455482,0.86627907,0.363636364,0.461806393,0.675830835,0.177419355,0.750922787,0.266762687,0.433869732,0.344827586,0.281885565,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
163,0.485407066,0.641648271,0.691860465,0.272727273,0.473253828,0.617292093,0.261904762,0.636132015,0.415237305,0.428045977,0.372093023,0.44409564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
164,0.523041475,0.666666667,0.581395349,0.363636364,0.200478135,0.821984436,0.224489796,0.78513903,0.781328107,0.43308007,0.5,0.527290964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
165,0.539170507,0.353200883,0.313953488,0.545454545,0.658084094,0.472666964,0.323529412,0.678169043,0.296759894,0.496342738,0.666666667,0.209516634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
166,0.600614439,0.651949963,0.645348837,0,0.355367431,0.773416794,0.170542636,0.901134827,0.147102404,0.594226143,0.166666667,0.313189851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
167,0.696620584,0.344370861,0.418604651,0.909090909,0.516454903,0.250438697,0.444444444,0.345352755,0.3751384,0.439946693,0.285714286,0.396981576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
168,0.632872504,0.108903606,0.25,0.727272727,0.287975878,0.126459144,0.700980392,0.082660157,0.428069807,0.76590578,0.16,0.757093002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
169,0.46390169,0.294334069,0.465116279,0.909090909,0.404617212,0.473411154,0.407407407,0.363892336,0.000357252,0.605254516,0.153846154,0.344532716,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
170,0.413978495,0.442236939,0.645348837,0.545454545,0.264437901,0.470214282,0.189655172,0.521323509,0.289620739,0.405582923,0.258064516,0.212820723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
171,0.72734255,0.507726269,0.48255814,0.181818182,0.585590229,0.549950231,0.275,0.842283182,0.270208804,0.783637593,0.307692308,0.540895164,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
172,0.557603687,0.268579838,0.36627907,0.363636364,0.54393296,0.337224384,0.543209877,0.429005945,0.148798396,0.501014199,0.196078431,0.282802702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
173,0.586021505,0.502575423,0.686046512,0.272727273,0.39777166,0.772066353,0.295698925,0.709559482,0.428793413,0.593653877,0.5,0.404530607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
174,0.660522273,0.459896983,0.36627907,0.363636364,0.210240608,0.609597925,0.208333333,0.630912439,0.256611408,0.631562597,0.431372549,0.473278117,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
175,0.479262673,0.345106696,0.569767442,0.363636364,0.439228701,0.694634734,0.22,0.737770444,0.498461103,0.722369584,0.27027027,0.707109775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
176,0.49078341,0.242825607,0.406976744,0.363636364,0.281606453,0.590142672,0.15942029,0.415994739,0.402754483,0.609195402,0.4,0.484411955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
177,0.542242704,0.045621781,0.302325581,0.454545455,0.336418092,0.306164243,0.25,0.379643472,0.454658844,0.409482759,0.352941176,0.341223731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
178,0.508448541,0.344370861,0.418604651,0.340909091,0.468343533,0.499808265,0.448779983,0.535277112,0.38588064,0.569580553,0.471397054,0.480008223,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
179,0.38172043,0.309786608,0.5,0.272727273,0.393720564,0.473411154,0.47311828,0.599890911,0.374785199,0.575757576,0.333333333,0.482130996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4
180,0.365591398,0.272994849,0.552325581,0.636363636,0.307412529,0.477383268,0.402439024,0.53272966,0.434205956,0.394636015,0.666666667,0.28601959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
181,0.640552995,0.356144224,0.302325581,0.181818182,0.278720526,0.527270329,0.277777778,0.5572664,0.594492918,0.509578544,0.551724138,0.48066878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
182,0.347926267,0.51214128,0.651162791,0.454545455,0.114267629,0.354840583,0.392857143,0.135056681,0.710932463,0.234567901,0.307692308,0.361928152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
183,0.628264209,0.582045622,0.593023256,0.272727273,0.253716765,0.668674378,0.246794872,0.459202923,0.363883988,0.4169279,0.375,0.328491827,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
184,0.479262673,0.279617366,0.476744186,0.181818182,0.1939785,0.490661479,0.586666667,0.414757676,0.308852445,0.517241379,0.186046512,0.38026419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
185,0.427803379,0.383370125,0.645348837,0.272727273,0.395056588,0.469598284,0.374374374,0.523220195,0.310194785,0.612968621,0.374436937,0.476802581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
186,0.400921659,0.259749816,0.459302326,0.363636364,0.468017601,0.42153048,0.141025641,0.396548884,0.348281856,0.509578544,0.235294118,0.451602544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4
187,0.358678955,0.603384842,0.697674419,0.181818182,0.185468984,0.501152904,0.37745098,0.419393684,0.289179839,0.379940167,0.285714286,0.0635154,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
188,0.58218126,0.101545254,0.162790698,0.272727273,0.257978506,0.236774567,0.295698925,0.364281196,0.228896141,0.767167698,0.066666667,0.583365934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
189,0.447004608,0.217071376,0.337209302,0.272727273,0.29034561,0.521643969,0.130952381,0.511700296,0.327236125,0.856763926,0.105263158,0.712015341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
190,0.357142857,0.430463576,0.523255814,0.363636364,0.225298338,0.385596734,0.188034188,0.410585895,0.14614289,0.485312899,0.2,0.326813563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
191,0.52688172,0.290654893,0.244186047,0.181818182,0.124975743,0.068977715,0.333333333,0.279386671,0.263556143,0.811965812,0.108108108,0.712379974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
192,0.569124424,0.40397351,0.418604651,0.363636364,0.291603351,0.455252918,0.268292683,0.509561855,0.198660915,0.583568871,0.193548387,0.344552551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
193,0.914746544,0.701986755,0.395348837,0.363636364,0.243864105,0.442607004,0.37745098,0.45320289,0.250499881,0.804926108,0.093023256,0.619241931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
194,0.947004608,0.403237675,0.139534884,0.454545455,0.121184386,0.257782101,0.611111111,0.247490373,0.410877603,0.711897298,0.235294118,0.695897209,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
195,0.764976959,0.565121413,0.453488372,0.454545455,0.349295096,0.599510016,0.229166667,0.762923172,0.469819874,0.571406078,0.121212121,0.581988484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
196,0.478494624,0.385577631,0.395348837,0.363636364,0.26632705,0.477734544,0.401041667,0.465861884,0.636706762,0.507338638,0.171428571,0.542589161,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
197,0.156682028,0.586460633,0.720930233,0.545454545,0.545660092,0.367881146,0.444444444,0.451504557,0.349854148,0.545977011,0.210526316,0.423127357,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4
198,0.115207373,0.199411332,0.558139535,0.181818182,0.381724752,0.50934933,0.35483871,0.591300728,0.304335897,0.748768473,0.195121951,0.563455108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
199,0.544546851,0.598233996,0.674418605,0.181818182,0.352767556,0.460170774,0.37745098,0.507758337,0.328101646,0.502645503,0.4,0.285946071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
200,0.561443932,0.398822664,0.360465116,0.272727273,0.182262806,0.601771099,0.063218391,0.500588695,0.547005914,0.600574713,0.275862069,0.619565872,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
201,0.50921659,0.698307579,0.802325581,0.363636364,0.282942408,0.584446314,0.119565217,0.66347685,0.376715435,0.321630094,0.4,0.166812395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
202,0.552227343,0.349521707,0.447674419,0.363636364,0.633879436,0.403853395,0.427777778,0.52426694,0.219858083,0.718474096,0.1875,0.577766959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
203,0.349462366,0.426048565,0.534883721,0.272727273,0.017770172,0.385596734,0.611111111,0.277300267,0.391175961,0.53527158,0.476190476,0.424289785,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
204,0.569892473,0.401766004,0.308139535,0.454545455,0.179463177,0.543774319,0.278985507,0.421516276,0.519191143,0.48045977,0.774193548,0.446116169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
205,0.485407066,0.454010302,0.546511628,0.272727273,0.346113463,0.448572058,0.423076923,0.505330342,0.231775869,0.524137931,0.222222222,0.434663967,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
206,0.401689708,0.454010302,0.662790698,0.363636364,0.458403879,0.621090479,0.402439024,0.635526213,0.602175012,0.301025163,0.705882353,0.339583343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
207,0.501536098,0.408388521,0.540697674,0.363636364,0.365168752,0.290552681,0.177777778,0.407429139,0.278791964,0.650246305,0.201084689,0.588444367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
208,0.62749616,0.551140545,0.639534884,0.181818182,0.392817277,0.594892311,0.183333333,0.69865552,0.24757782,0.71669095,0.157894737,0.488364775,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
209,0.408602151,0.239882266,0.447674419,0.454545455,0.152616761,0.546629848,0.161764706,0.403109759,0.100838352,0.757944557,0,0.439792253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
210,0.491551459,0.404709345,0.511627907,0.181818182,0.475920107,0.601771099,0.081481481,0.741613758,0.01596671,0.666819923,0.089552239,0.361307372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
211,0.341013825,0.515820456,0.76744186,0.454545455,0.349765595,0.460170774,0.495495495,0.495184652,0.69385522,0.569528961,0.666666667,0.481277943,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
212,0.656682028,0.357615894,0.447674419,0.181818182,0.369553094,0.32704951,0.203703704,0.433986913,0.14333862,0.578544061,0.212765957,0.37720255,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
213,0.604454685,0.478292862,0.523255814,0.636363636,0.263034282,0.565904669,0.06547619,0.579009169,0.491417054,0.493401447,0.0625,0.47256369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
214,0.465437788,0.16924209,0.395348837,0.545454545,0.342678015,0.19719053,0.261904762,0.240883795,0.160657133,0.384066587,0.432432432,0.145136157,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
215,0.71812596,0.554083885,0.5,0.454545455,0.326250957,0.373540856,0.305555556,0.528129483,0.179395332,0.403467758,0.416666667,0.161979423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
216,0.658218126,0.61736571,0.534883721,0.272727273,0.239654142,0.573281453,0.333333333,0.528673865,0.428170113,0.459598559,0.564102564,0.347039604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
217,0.625192012,0.837380427,0.73255814,0.181818182,0.13012094,0.659120387,0.305555556,0.567591858,0.251673244,0.543991641,0.2,0.348037724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
218,0.490015361,0.718910964,0.668604651,0.727272727,0.340352417,0.388861868,0.162962963,0.401982471,0.493568419,0.666819923,0.25,0.684902415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
219,0.681259601,0.551140545,0.534883721,0.272727273,0.353171684,0.42153048,0.458333333,0.44370253,0.383421268,0.258098224,0.444444444,0.233134906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
220,0.73655914,0.532744665,0.488372093,0.272727273,0.291791944,0.482490272,0.305555556,0.338508215,0.184178702,0.717569787,0.387096774,0.458938442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
221,0.302611367,0.36276674,0.651162791,0.454545455,0.325384014,0.643792006,0.141025641,0.718840466,0.305776915,0.622818221,0.166666667,0.490048664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
222,0.342549923,0,0.377906977,0.272727273,0.1045212,0.416973394,0.176282051,0.42919967,0.266048907,0.642868706,0.266666667,0.489912182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
223,0.219662058,0.484179544,0.720930233,0.409090909,0.462092182,0.620659944,0.38305153,0.763587571,0.365505271,0.418953788,0.198461538,0.327231569,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
224,0.39093702,0.428991906,0.575581395,0.272727273,0.617414056,0.295071336,0.698412698,0.390790179,0.424374012,0.496342738,0.444444444,0.304848607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
225,0.055299539,0.206769684,0.720930233,0.090909091,0.431346427,0.704069829,0.203703704,0.475250858,0.506436891,0.48877942,0.3,0.19442693,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
226,0.320276498,0.293598234,0.465116279,0.454545455,0.401122336,0.576969844,0.339506173,0.580421576,0.389999953,0.66477201,0.214285714,0.685758276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
227,0.515360983,0.378219279,0.5,0.363636364,0.138680926,0.455252918,0.222222222,0.435725615,0.628970175,0.499606361,0.117647059,0.671719127,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
228,0.085253456,0.473142016,0.88372093,0.272727273,0.04053068,0.500455336,0.557971014,0.263717116,0.247186416,0.381369017,0.44,0.274826467,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
229,0.713517665,0.353936718,0.313953488,0.545454545,0.550106822,0.189688716,0.987179487,0.236186417,0.154486089,0.513513514,0.333333333,0.286148442,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
230,0.562211982,0.539367182,0.523255814,0.272727273,0.287866329,0.486962077,0.25,0.513942542,0.448281441,0.503754789,0.294117647,0.489519962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
231,0.595238095,0.964679912,0.808139535,0.636363636,0.790838379,0.549306907,0.447154472,0.809034602,0.234822442,0.484721054,0.553191489,0.316689277,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
232,0.529185868,0.582781457,0.540697674,0.272727273,0.345197248,0.538567178,0.507092199,0.630748772,0.323097596,0.570634038,0.461538462,0.40252648,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
233,0.354070661,0.674025018,0.651162791,0.181818182,0.287645405,0.450713359,0.073333333,0.521583292,0.221964653,0.456635319,0.275862069,0.300754767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
234,0.66359447,0.685062546,0.581395349,0.272727273,0.180915695,0.609000614,0.358695652,0.523905427,0.301547273,0.580295567,0.296296296,0.394795457,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
235,0.449308756,0.434142752,0.534883721,0.454545455,0.663915922,0.227626459,0.436507937,0.384566458,0.460860997,0.55240027,0.622222222,0.544606102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
236,0.294930876,0.40544518,0.645348837,0.545454545,0.352780605,0.496108949,0.196428571,0.408203815,0.321003688,0.580295567,0.127659574,0.430786873,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
237,0.559907834,0.613686534,0.563953488,0.363636364,0.359439438,0.607003891,0.211538462,0.384036036,0.361170336,0.629479378,0.25,0.582798681,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
238,0.583717358,0.42384106,0.709302326,0.363636364,0.51488371,0.422639771,0.314285714,0.474384102,0.206931538,0.382183908,0.206896552,0.203238937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5
239,0.578341014,0.487122884,0.563953488,0.363636364,0.567369438,0.298526504,0.55,0.44485459,0.575058574,0.514275121,0.476190476,0.416178384,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
240,0.167434716,0.329654157,0.651162791,0,0.481287656,0.569066148,0.31300813,0.714301898,0.625701219,0.507338638,0.173913043,0.289933321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
241,0.364823349,0.51214128,0.651162791,0.454545455,0.605124935,0.410992218,0.114583333,0.624581485,0.383288554,0.4169279,0.285714286,0.407061105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
242,0.605222734,0.385577631,0.494186047,0.363636364,0.383911545,0.523159746,0.126436782,0.695899963,0.479479766,0.627873563,0.357142857,0.58452663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5
